product_id,brand,product_full_name,description,brand_category,brand_canonical_url,details,modern,business_casual,classic,casual,androgynous,boho,retro,edgy,glam,romantic,athleisure
01DT50S3HQCKVH9NSXVDA7WW3S,Stine Goya,Nicholas ribbed mohair-blend turtleneck sweater,"Olive-green mohair-blend Slips on 50% mohair, 50% acrylic Hand wash or dry clean Designer color: Sap  Imported",Clothing / Knitwear / Heavy Knit,https://www.net-a-porter.com/us/en/product/1169281/stine_goya/nicholas-ribbed-mohair-blend-turtleneck-sweater,"Fits true to size, take your normal size 
Designed for a relaxed fit
Weighted, open knit
Model is 180cm/ 5’11” and is wearing a size Small",1,1,0,1,1,0,0,0,0,0,0
01DT50S3HQCKVH9NSXVDA7WW3S,Stine Goya,Nicholas ribbed mohair-blend turtleneck sweater,"Olive-green mohair-blend Slips on 50% mohair, 50% acrylic Hand wash or dry clean Designer color: Sap  Imported",Clothing / Knitwear / Heavy Knit,https://www.net-a-porter.com/us/en/product/1169281/stine_goya/nicholas-ribbed-mohair-blend-turtleneck-sweater,"Fits true to size, take your normal size 
Designed for a relaxed fit
Weighted, open knit
Model is 180cm/ 5’11” and is wearing a size Small",1,1,0,1,1,0,0,0,0,0,0
01DSE8Z2ZDAZKZ2SKCS1E3B3HK,Banana Republic,Madison 12-Hour Loafer Pump,"Everything you love about our original Madison, in a modern loafer silhouette. Wear them for 12 hours a day (or more) thanks to flexible leather, injected insoles for heel stability, comfort pods at the sole and skid-resistant outsoles. Flexible, leather upper with accent strap of embossed, croc-effect leather. Breathable synthetic lining. Insole with added stability in the heel. Exclusive Padding System features memory foam and a cushioned insole designed for all-day comfort. Flexible skid-resistant outsole with comfort pod at bottom.",Unknown,https://bananarepublic.gap.com/browse/product.do?pid=491075,"Everything you love about our original Madison, in a modern loafer silhouette. Wear them for 12 hours a day (or more) thanks to flexible leather, injected insoles for heel stability, comfort pods at the sole and skid-resistant outsoles.
Flexible, leather upper with accent strap of embossed, croc-effect leather.
Breathable synthetic lining. Insole with added stability in the heel.
Exclusive Padding System features memory foam and a cushioned insole designed for all-day comfort.
Flexible skid-resistant outsole with comfort pod at bottom.
100% leather.
Imported.
Heel height: 3.3"" (8.5cm)",1,1,1,0,1,0,0,0,0,0,0
01DSE8Z2ZDAZKZ2SKCS1E3B3HK,Banana Republic,Madison 12-Hour Loafer Pump,"Everything you love about our original Madison, in a modern loafer silhouette. Wear them for 12 hours a day (or more) thanks to flexible leather, injected insoles for heel stability, comfort pods at the sole and skid-resistant outsoles. Flexible, leather upper with accent strap of embossed, croc-effect leather. Breathable synthetic lining. Insole with added stability in the heel. Exclusive Padding System features memory foam and a cushioned insole designed for all-day comfort. Flexible skid-resistant outsole with comfort pod at bottom.",Unknown,https://bananarepublic.gap.com/browse/product.do?pid=491075,"Everything you love about our original Madison, in a modern loafer silhouette. Wear them for 12 hours a day (or more) thanks to flexible leather, injected insoles for heel stability, comfort pods at the sole and skid-resistant outsoles.
Flexible, leather upper with accent strap of embossed, croc-effect leather.
Breathable synthetic lining. Insole with added stability in the heel.
Exclusive Padding System features memory foam and a cushioned insole designed for all-day comfort.
Flexible skid-resistant outsole with comfort pod at bottom.
100% leather.
Imported.
Heel height: 3.3"" (8.5cm)",1,1,1,0,1,0,0,0,0,0,0
01DT0BXSF9M1S72082BVYZRTYV,J.Crew,Joggers in everyday cashmere,"When it comes to quality and color, no one does cashmere quite like we do. Our best-selling and crazy-soft sweaters are the result of over 30 years of expertise, obsessing over fit, durability and handfeel. This season we dreamed up the coziest thing we could think of—cashmere joggers—that match back to our new (equally soft) cashmere hoodie. To honor the future of this fiber, we're proud to join the Sustainable Fibre Alliance (SFA), an international nonprofit working to create a more sustainable cashmere supply chain. As the first U.S. member, we're supporting its efforts to ensure animal welfare, advocate for herding communities, restore grasslands and reduce cashmere's environmental footprint. Learn more at sustainablefibre.org.",sweatshirts_sweatpants,https://www.jcrew.com/p/womens_category/sweatshirts_sweatpants/sweatpants/joggers-in-everyday-cashmere/AD355,,0,0,0,1,0,0,0,0,0,0,0
01DT0BXSF9M1S72082BVYZRTYV,J.Crew,Joggers in everyday cashmere,"When it comes to quality and color, no one does cashmere quite like we do. Our best-selling and crazy-soft sweaters are the result of over 30 years of expertise, obsessing over fit, durability and handfeel. This season we dreamed up the coziest thing we could think of—cashmere joggers—that match back to our new (equally soft) cashmere hoodie. To honor the future of this fiber, we're proud to join the Sustainable Fibre Alliance (SFA), an international nonprofit working to create a more sustainable cashmere supply chain. As the first U.S. member, we're supporting its efforts to ensure animal welfare, advocate for herding communities, restore grasslands and reduce cashmere's environmental footprint. Learn more at sustainablefibre.org.",sweatshirts_sweatpants,https://www.jcrew.com/p/womens_category/sweatshirts_sweatpants/sweatpants/joggers-in-everyday-cashmere/AD355,,0,0,0,1,0,0,0,0,0,0,0
01DT50P6T778PTSCE2MHZFAJD9,WONE,Shell shorts,"Black shell and stretch-polyamide Pull on 59% polyamide, 41% elastane Machine wash or dry clean",Sport / Gym and Cross Train / Shorts,https://www.net-a-porter.com/us/en/product/1207809/wone/shell-shorts,"Fits true to size, take your normal size
Mid-rise, cut for a relaxed fit
Elasticated waistband for a flexible fit
Lightweight, stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size XSmall",0,0,1,1,0,0,0,0,0,0,0
01DT50P6T778PTSCE2MHZFAJD9,WONE,Shell shorts,"Black shell and stretch-polyamide Pull on 59% polyamide, 41% elastane Machine wash or dry clean",Sport / Gym and Cross Train / Shorts,https://www.net-a-porter.com/us/en/product/1207809/wone/shell-shorts,"Fits true to size, take your normal size
Mid-rise, cut for a relaxed fit
Elasticated waistband for a flexible fit
Lightweight, stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size XSmall",0,0,1,1,0,0,0,0,0,0,0
01DT0DKMM6G7HDJS12QCWK5X4H,Chloé,Small Marcie Leather Saddle Bag,Signature leather saddle bag with tassel trim exudes modern bohemian allure.,"Handbags/Handbags/ShoulderBags,OLD/ApparelAccessories/HandbagsShoes,Handbags/Handbags/MiniBags,Handbags/Handbags/CrossbodyBags,Handbags/NewPopular/BestSellers,Handbags/BestSellers,Giftsjsholiday/HolidayGiftGuide19/GiftsForHersaks1021,Handbags/Handbags/SaddleBags,Handbags/NewPopular/IconicBags",https://www.saksfifthavenue.com/chloe-small-marcie-leather-saddle-bag/product/0459431925633,"Adjustable crossbody strap
Top flap with magnetic closure
Goldtone hardware
Front slip pocket
1 interior compartment
Interior slip pocket
Cotton lining
Leather
Made in Spain
SIZE7""W x 6.75""H x 4""D",0,0,1,1,0,0,0,0,0,0,0
01DT0DKMM6G7HDJS12QCWK5X4H,Chloé,Small Marcie Leather Saddle Bag,Signature leather saddle bag with tassel trim exudes modern bohemian allure.,"Handbags/Handbags/ShoulderBags,OLD/ApparelAccessories/HandbagsShoes,Handbags/Handbags/MiniBags,Handbags/Handbags/CrossbodyBags,Handbags/NewPopular/BestSellers,Handbags/BestSellers,Giftsjsholiday/HolidayGiftGuide19/GiftsForHersaks1021,Handbags/Handbags/SaddleBags,Handbags/NewPopular/IconicBags",https://www.saksfifthavenue.com/chloe-small-marcie-leather-saddle-bag/product/0459431925633,"Adjustable crossbody strap
Top flap with magnetic closure
Goldtone hardware
Front slip pocket
1 interior compartment
Interior slip pocket
Cotton lining
Leather
Made in Spain
SIZE7""W x 6.75""H x 4""D",0,0,1,1,0,0,0,0,0,0,0
01DPCQ0CNKKHD3899ZEY9SEDHA,J.Crew,Curvy slim stretch perfect shirt in stripe,"You asked for a curvier fit in our signature slim perfect shirt, and we worked hard to nail it. We updated this perfectly tailored button-up with darting on the front to accommodate bigger busts and a generous stretch to fit your form in all the right places.",shirts_tops,https://www.jcrew.com/p/womens_category/shirts_tops/buttonfront/curvy-slim-stretch-perfect-shirt-in-stripe/K0899,,0,1,0,0,0,0,0,0,0,0,0
01DPCQ0CNKKHD3899ZEY9SEDHA,J.Crew,Curvy slim stretch perfect shirt in stripe,"You asked for a curvier fit in our signature slim perfect shirt, and we worked hard to nail it. We updated this perfectly tailored button-up with darting on the front to accommodate bigger busts and a generous stretch to fit your form in all the right places.",shirts_tops,https://www.jcrew.com/p/womens_category/shirts_tops/buttonfront/curvy-slim-stretch-perfect-shirt-in-stripe/K0899,,0,1,0,0,0,0,0,0,0,0,0
01DT0C8JW9GDZNJ0PNX0Z4X0H6,J.Crew,Supercozy balloon sleeve mockneck top in TENCEL™ lyocell,"This easy turtleneck pullover with pretty puff sleeves is made of supersoft TENCEL™ lyocell, a fiber that's produced from wood pulp sourced from sustainably managed and certified forests (meaning not ancient or endangered!) then put through a closed-loop production process that recycles water and solvents. The result is a soft, stretchy fabric—somewhere between a heavy tee and a light sweater—that's naturally soft and breathable.",tshirts_tanktops,https://www.jcrew.com/p/womens_category/shirts_tops/tee/supercozy-balloon-sleeve-mockneck-top-in-tencel-lyocell/AE771,,1,1,1,1,0,0,0,0,0,0,0
01DT0C8JW9GDZNJ0PNX0Z4X0H6,J.Crew,Supercozy balloon sleeve mockneck top in TENCEL™ lyocell,"This easy turtleneck pullover with pretty puff sleeves is made of supersoft TENCEL™ lyocell, a fiber that's produced from wood pulp sourced from sustainably managed and certified forests (meaning not ancient or endangered!) then put through a closed-loop production process that recycles water and solvents. The result is a soft, stretchy fabric—somewhere between a heavy tee and a light sweater—that's naturally soft and breathable.",tshirts_tanktops,https://www.jcrew.com/p/womens_category/shirts_tops/tee/supercozy-balloon-sleeve-mockneck-top-in-tencel-lyocell/AE771,,1,1,1,1,0,0,0,0,0,0,0
01DT37DB8DBY9KWTDGDFDF63NC,Isabel Marant,Lashby Leather Ankle Boots,"Set atop a sculpted 75mm heel, Isabel Marant's 'Lashby' ankle boots are crafted from leather into a classic point-toe silhouette. They're fitted with elasticated side panels that enable them to slip on and off with ease. Wear tapered hemlines to give them the attention they deserve.",women:SHOES:BOOTS,https://pink.modaoperandi.com/isabel-marant-pf19/lashby-leather-ankle-boots,"Heel measures approximately 75mm/ 3 inches
Pull on
Composition: 100% leather (calf)
Made in Italy


Heel measures approx. 3"" highThis style fits true to sizeWe suggest taking your normal size",1,1,1,0,1,0,0,0,0,0,0
01DT37DB8DBY9KWTDGDFDF63NC,Isabel Marant,Lashby Leather Ankle Boots,"Set atop a sculpted 75mm heel, Isabel Marant's 'Lashby' ankle boots are crafted from leather into a classic point-toe silhouette. They're fitted with elasticated side panels that enable them to slip on and off with ease. Wear tapered hemlines to give them the attention they deserve.",women:SHOES:BOOTS,https://pink.modaoperandi.com/isabel-marant-pf19/lashby-leather-ankle-boots,"Heel measures approximately 75mm/ 3 inches
Pull on
Composition: 100% leather (calf)
Made in Italy


Heel measures approx. 3"" highThis style fits true to sizeWe suggest taking your normal size",1,1,1,0,1,0,0,0,0,0,0
01DT37CYKWBYMJ4WERF0NR6TB9,Alessandra Rich,Floral-Embroidered Alpaca and Wool-Blend Sweater,"Knitted from a sumptuous blend of alpaca and wool, Alessandra Rich's sweater is hand-embroidered with blooming floral appliqués. The oversized style has a tactile cable-knit finish with elongated blouson sleeves. Wear it tucked into a pair of high-rise jeans.",women:CLOTHING:TOPS,https://pink.modaoperandi.com/alessandra-rich-fw19/floral-embroidered-alpaca-and-wool-blend-sweater,"Slip on
Composition: 68% alpaca, 32% virgin wool
Dry clean
Made in Italy


This style fits true to sizeWe suggest taking your normal size
Model measurements: height 5'9""/175cm - bust 32""/81.2cm - waist 24""/60.96cm - hip 34""/86.36cmShe is wearing size IT 38",0,0,0,1,1,1,0,0,0,1,0
01DT37CYKWBYMJ4WERF0NR6TB9,Alessandra Rich,Floral-Embroidered Alpaca and Wool-Blend Sweater,"Knitted from a sumptuous blend of alpaca and wool, Alessandra Rich's sweater is hand-embroidered with blooming floral appliqués. The oversized style has a tactile cable-knit finish with elongated blouson sleeves. Wear it tucked into a pair of high-rise jeans.",women:CLOTHING:TOPS,https://pink.modaoperandi.com/alessandra-rich-fw19/floral-embroidered-alpaca-and-wool-blend-sweater,"Slip on
Composition: 68% alpaca, 32% virgin wool
Dry clean
Made in Italy


This style fits true to sizeWe suggest taking your normal size
Model measurements: height 5'9""/175cm - bust 32""/81.2cm - waist 24""/60.96cm - hip 34""/86.36cmShe is wearing size IT 38",0,0,0,1,1,1,0,0,0,1,0
01DT37DDWE4EBAGS7452KV1VAC,Isabel Marant,Larel Leather Ankle Boots,Isabel Marant's 'Larel' ankle boots are crafted from supple brown calf leather into a classic point-toe silhouette. They're set atop a walkable 75mm heel and detailed with folded cuffs. Wear tapered hemlines to really show them off.,women:SHOES:BOOTS,https://pink.modaoperandi.com/isabel-marant-pf19/larel-leather-ankle-boots,"Heel measures approximately 75mm/ 3 inches
Pull on
Composition: Upper: 100% leather
Made in France


Heel measures approx. 3"" highThis style fits true to sizeWe suggest taking your normal size",1,1,0,0,0,1,0,0,0,0,0
01DT37DDWE4EBAGS7452KV1VAC,Isabel Marant,Larel Leather Ankle Boots,Isabel Marant's 'Larel' ankle boots are crafted from supple brown calf leather into a classic point-toe silhouette. They're set atop a walkable 75mm heel and detailed with folded cuffs. Wear tapered hemlines to really show them off.,women:SHOES:BOOTS,https://pink.modaoperandi.com/isabel-marant-pf19/larel-leather-ankle-boots,"Heel measures approximately 75mm/ 3 inches
Pull on
Composition: Upper: 100% leather
Made in France


Heel measures approx. 3"" highThis style fits true to sizeWe suggest taking your normal size",1,1,0,0,0,1,0,0,0,0,0
01DT50TY4TQ9CCFJGD3K7TGZ93,The Great,The Painter's Smock checked cotton-flannel shirt,Multicolored cotton-flannel Button fastenings along front 100% cotton Machine wash Designer color: Schoolhouse Plaid,Clothing / Tops / Shirts,https://www.net-a-porter.com/us/en/product/1174931/the_great/the-painter-s-smock-checked-cotton-flannel-shirt,"Size 0 = XS, 1 = S, 2 = M, 3 = L
Fits true to size, take your normal size 
Intended for a slightly loose fit
Dropped shoulder seam
Mid-weight, non-stretchy fabric
Model is 180cm/ 5’11” and is wearing the designer's size 1",0,1,0,1,1,0,0,0,0,0,0
01DT50TY4TQ9CCFJGD3K7TGZ93,The Great,The Painter's Smock checked cotton-flannel shirt,Multicolored cotton-flannel Button fastenings along front 100% cotton Machine wash Designer color: Schoolhouse Plaid,Clothing / Tops / Shirts,https://www.net-a-porter.com/us/en/product/1174931/the_great/the-painter-s-smock-checked-cotton-flannel-shirt,"Size 0 = XS, 1 = S, 2 = M, 3 = L
Fits true to size, take your normal size 
Intended for a slightly loose fit
Dropped shoulder seam
Mid-weight, non-stretchy fabric
Model is 180cm/ 5’11” and is wearing the designer's size 1",0,1,0,1,1,0,0,0,0,0,0
01DT515RAX3SAPGFWARM3X7993,Chylak,Croc-effect leather belt bag,"Burgundy croc-effect leather (Calf) Magnetic-fastening front flap, push stud-fastening strap Comes with dust bag Weighs approximately 1.1lbs/ 0.5kg Imported",Bags / Belt Bags / Belt Bags,https://www.net-a-porter.com/us/en/product/1180828/chylak/croc-effect-leather-belt-bag,This item's measurements are:,1,0,1,0,1,0,0,0,0,0,0
01DT515RAX3SAPGFWARM3X7993,Chylak,Croc-effect leather belt bag,"Burgundy croc-effect leather (Calf) Magnetic-fastening front flap, push stud-fastening strap Comes with dust bag Weighs approximately 1.1lbs/ 0.5kg Imported",Bags / Belt Bags / Belt Bags,https://www.net-a-porter.com/us/en/product/1180828/chylak/croc-effect-leather-belt-bag,This item's measurements are:,1,0,1,0,1,0,0,0,0,0,0
01DT50SQ2Y3J4M32Q77552EH87,Nili Lotan,Luka cotton-jersey sweatshirt,Dark-gray cotton-jersey Slips on 100% cotton,Clothing / Tops / Sweatshirts,https://www.net-a-porter.com/us/en/product/1203910/nili_lotan/luka-cotton-jersey-sweatshirt,"Fits true to size, take your normal size
Cut for a relaxed fit
Mid-weight, slightly stretchy fabric
Model is 180cm/ 5'11"" and is wearing a size Small",1,0,0,1,1,0,0,0,0,0,1
01DT50SQ2Y3J4M32Q77552EH87,Nili Lotan,Luka cotton-jersey sweatshirt,Dark-gray cotton-jersey Slips on 100% cotton,Clothing / Tops / Sweatshirts,https://www.net-a-porter.com/us/en/product/1203910/nili_lotan/luka-cotton-jersey-sweatshirt,"Fits true to size, take your normal size
Cut for a relaxed fit
Mid-weight, slightly stretchy fabric
Model is 180cm/ 5'11"" and is wearing a size Small",1,0,0,1,1,0,0,0,0,0,1
01DT50TFS93W0NK4KXDY488T0K,Common Projects,Leather slip-on sneakers,Rubber sole measures approximately 20mm/ 1 inch White leather (Calf) Slip on Made in Italy,Shoes / Sneakers / Low Top,https://www.net-a-porter.com/us/en/product/1190590/common_projects/leather-slip-on-sneakers,"Fits true to size, take your normal size
Only available in full sizes, go up to the nearest whole size if you take a half size
Italian sizing",1,0,1,1,1,0,0,0,0,0,1
01DT50TFS93W0NK4KXDY488T0K,Common Projects,Leather slip-on sneakers,Rubber sole measures approximately 20mm/ 1 inch White leather (Calf) Slip on Made in Italy,Shoes / Sneakers / Low Top,https://www.net-a-porter.com/us/en/product/1190590/common_projects/leather-slip-on-sneakers,"Fits true to size, take your normal size
Only available in full sizes, go up to the nearest whole size if you take a half size
Italian sizing",1,0,1,1,1,0,0,0,0,0,1
01DT50VVE5ZFH8EHPKPK5JR48G,Alex Mill,Cropped cotton-blend twill tapered pants,"Army-green cotton-blend twill Partially concealed button fastenings at front 98% cotton, 2% elastane Hand wash or machine wash Designer color: Safari  Imported",Clothing / Pants / Tapered,https://www.net-a-porter.com/us/en/product/1149831/alex_mill/cropped-cotton-blend-twill-tapered-pants,"Fits true to size, take your normal size 
Mid-rise, cut for a loose fit, tapered at the hem 
Partially elasticated at the waist for a flexible fit
Cropped length 
Lightweight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a US 2",0,1,1,1,1,0,0,0,0,0,0
01DT50VVE5ZFH8EHPKPK5JR48G,Alex Mill,Cropped cotton-blend twill tapered pants,"Army-green cotton-blend twill Partially concealed button fastenings at front 98% cotton, 2% elastane Hand wash or machine wash Designer color: Safari  Imported",Clothing / Pants / Tapered,https://www.net-a-porter.com/us/en/product/1149831/alex_mill/cropped-cotton-blend-twill-tapered-pants,"Fits true to size, take your normal size 
Mid-rise, cut for a loose fit, tapered at the hem 
Partially elasticated at the waist for a flexible fit
Cropped length 
Lightweight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a US 2",0,1,1,1,1,0,0,0,0,0,0
01DT50VHMV25Y2N4HK3S8NGRDG,The Range,Shadow slub linen-blend T-shirt,"White slub linen-blend Slips on 50% linen, 50% polyester Hand wash or dry clean Made in Canada",Clothing / Tops / T-Shirts,https://www.net-a-porter.com/us/en/product/1154518/the_range/shadow-slub-linen-blend-t-shirt,"Fits true to size, take your normal size 
Designed for a relaxed fit
Lightweight, stretchy fabric
Model is 180cm/ 5’11” and is wearing a size XSmall",1,0,1,1,0,0,0,0,0,0,1
01DT50VHMV25Y2N4HK3S8NGRDG,The Range,Shadow slub linen-blend T-shirt,"White slub linen-blend Slips on 50% linen, 50% polyester Hand wash or dry clean Made in Canada",Clothing / Tops / T-Shirts,https://www.net-a-porter.com/us/en/product/1154518/the_range/shadow-slub-linen-blend-t-shirt,"Fits true to size, take your normal size 
Designed for a relaxed fit
Lightweight, stretchy fabric
Model is 180cm/ 5’11” and is wearing a size XSmall",1,0,1,1,0,0,0,0,0,0,1
01DT50VCRZPKAF7Y5CTPSXNHD5,The Great,The Journey embroidered cotton-gauze top,White cotton-gauze Button-fastening keyhole at neck 100% cotton Machine wash Imported,Clothing / Tops / Blouses,https://www.net-a-porter.com/us/en/product/1148490/the_great/the-journey-embroidered-cotton-gauze-top,"Size 0 = XS, 1 = S, 2 = M, 3 = L
Fits true to size, take your normal size 
Cut for a loose fit
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing the designer's size 1",0,0,0,1,0,1,0,0,0,0,0
01DT50VCRZPKAF7Y5CTPSXNHD5,The Great,The Journey embroidered cotton-gauze top,White cotton-gauze Button-fastening keyhole at neck 100% cotton Machine wash Imported,Clothing / Tops / Blouses,https://www.net-a-porter.com/us/en/product/1148490/the_great/the-journey-embroidered-cotton-gauze-top,"Size 0 = XS, 1 = S, 2 = M, 3 = L
Fits true to size, take your normal size 
Cut for a loose fit
Mid-weight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing the designer's size 1",0,0,0,1,0,1,0,0,0,0,0
01DT50YJPYZ89H57029YY6F7G5,Nanushka,Mitsu cropped vegan leather straight-leg pants,"Ecru vegan leather Button and concealed zip fastening at front 65% polyester, 35% polyurethane; lining: 100% polyester Machine wash Imported",Clothing / Pants / Straight Leg,https://www.net-a-porter.com/us/en/product/1154937/nanushka/mitsu-cropped-vegan-leather-straight-leg-pants,"Fits true to size, take your normal size
High-rise, intended for a straight-leg fit
Cropped length
Supple, slightly stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size XSmall",1,0,0,0,0,0,0,0,1,0,0
01DT50YJPYZ89H57029YY6F7G5,Nanushka,Mitsu cropped vegan leather straight-leg pants,"Ecru vegan leather Button and concealed zip fastening at front 65% polyester, 35% polyurethane; lining: 100% polyester Machine wash Imported",Clothing / Pants / Straight Leg,https://www.net-a-porter.com/us/en/product/1154937/nanushka/mitsu-cropped-vegan-leather-straight-leg-pants,"Fits true to size, take your normal size
High-rise, intended for a straight-leg fit
Cropped length
Supple, slightly stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size XSmall",1,0,0,0,0,0,0,0,1,0,0
01DT50YDZ03SW0J2RVM15FD2Z0,L'Agence,Gabriella snake-print silk crepe de chine camisole,Multicolored silk crepe de chine Slips on 100% silk; lining: 100% polyester Dry clean Imported,Clothing / Tops / Tanks and Camis,https://www.net-a-porter.com/us/en/product/1155109/lagence/gabriella-snake-print-silk-crepe-de-chine-camisole,"Fits true to size, take your normal size
Designed for a slightly loose fit
Lightweight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size XSmall",0,0,0,0,0,0,0,1,1,1,0
01DT50YDZ03SW0J2RVM15FD2Z0,L'Agence,Gabriella snake-print silk crepe de chine camisole,Multicolored silk crepe de chine Slips on 100% silk; lining: 100% polyester Dry clean Imported,Clothing / Tops / Tanks and Camis,https://www.net-a-porter.com/us/en/product/1155109/lagence/gabriella-snake-print-silk-crepe-de-chine-camisole,"Fits true to size, take your normal size
Designed for a slightly loose fit
Lightweight, non-stretchy fabric
Model is 177cm/ 5'10"" and is wearing a size XSmall",0,0,0,0,0,0,0,1,1,1,0
01DT50Z1CMDM2E91ZBFYW8WZ5A,J.Crew,Marco charmeuse midi skirt,Tan charmeuse Slips on 100% polyester Machine wash Imported,Clothing / Skirts / Midi,https://www.net-a-porter.com/us/en/product/1173575/jcrew/marco-charmeuse-midi-skirt,"Fits true to size, take your normal size 
Midi-length, designed to be worn at the waist
Elasticated at the waist for a comfortable fit
Lightweight, non-stretchy fabric
Model is 177cm/ 5’10” and is wearing a size XSmall",1,1,0,0,0,0,0,0,1,1,0
01DT50Z1CMDM2E91ZBFYW8WZ5A,J.Crew,Marco charmeuse midi skirt,Tan charmeuse Slips on 100% polyester Machine wash Imported,Clothing / Skirts / Midi,https://www.net-a-porter.com/us/en/product/1173575/jcrew/marco-charmeuse-midi-skirt,"Fits true to size, take your normal size 
Midi-length, designed to be worn at the waist
Elasticated at the waist for a comfortable fit
Lightweight, non-stretchy fabric
Model is 177cm/ 5’10” and is wearing a size XSmall",1,1,0,0,0,0,0,0,1,1,0
01DT513MFGHZP16ZJWZCMATWT4,Gianvito Rossi,"Plexi 105 python, metallic leather and PVC pumps","Heel measures approximately 105mm/ 4 inches Gold leather, python, clear PVC Slip on Python: Indonesia  Made in ItalySmall to size. See Size & Fit notes.",Shoes / Pumps / High Heel,https://www.net-a-porter.com/us/en/product/1150328/gianvito_rossi/plexi-105-python--metallic-leather-and-pvc-pumps,"Fits small to size, take a half size larger than normal
Italian sizing",1,1,0,0,0,0,0,1,1,0,0
01DT513MFGHZP16ZJWZCMATWT4,Gianvito Rossi,"Plexi 105 python, metallic leather and PVC pumps","Heel measures approximately 105mm/ 4 inches Gold leather, python, clear PVC Slip on Python: Indonesia  Made in ItalySmall to size. See Size & Fit notes.",Shoes / Pumps / High Heel,https://www.net-a-porter.com/us/en/product/1150328/gianvito_rossi/plexi-105-python--metallic-leather-and-pvc-pumps,"Fits small to size, take a half size larger than normal
Italian sizing",1,1,0,0,0,0,0,1,1,0,0
01DT513A3WD9WT4HCZAJ4FVTWS,Nili Lotan,Jenna stretch-cotton twill straight-leg pants,"Ivory stretch-cotton twill Concealed hook and zip fastening at front 98% cotton, 2% elastane Machine wash Designer color: Eggshell",Clothing / Pants / Straight Leg,https://www.net-a-porter.com/us/en/product/1189168/nili_lotan/jenna-stretch-cotton-twill-straight-leg-pants,"Fits true to size, take your normal size
Low-rise, cut for a straight-leg fit
Cropped length
Mid-weight, slightly stretchy fabric
Model is 177cm/ 5’10” and is wearing a US 2",1,0,1,1,1,0,0,0,0,0,0
01DT513A3WD9WT4HCZAJ4FVTWS,Nili Lotan,Jenna stretch-cotton twill straight-leg pants,"Ivory stretch-cotton twill Concealed hook and zip fastening at front 98% cotton, 2% elastane Machine wash Designer color: Eggshell",Clothing / Pants / Straight Leg,https://www.net-a-porter.com/us/en/product/1189168/nili_lotan/jenna-stretch-cotton-twill-straight-leg-pants,"Fits true to size, take your normal size
Low-rise, cut for a straight-leg fit
Cropped length
Mid-weight, slightly stretchy fabric
Model is 177cm/ 5’10” and is wearing a US 2",1,0,1,1,1,0,0,0,0,0,0
01DT5147G9J5P7HN92TPBV2CG7,Alexandre Birman,Kittie leather ankle boots,Heel measures approximately 50mm/ 2 inches White leather (Goat) Zip fastening along back Imported,Shoes / Boots / Ankle,https://www.net-a-porter.com/us/en/product/1115603/alexandre_birman/kittie-leather-ankle-boots,"Fits true to size, take your normal size
Italian sizing
Narrow at the toe",1,1,1,0,0,0,0,0,1,0,0
01DT5147G9J5P7HN92TPBV2CG7,Alexandre Birman,Kittie leather ankle boots,Heel measures approximately 50mm/ 2 inches White leather (Goat) Zip fastening along back Imported,Shoes / Boots / Ankle,https://www.net-a-porter.com/us/en/product/1115603/alexandre_birman/kittie-leather-ankle-boots,"Fits true to size, take your normal size
Italian sizing
Narrow at the toe",1,1,1,0,0,0,0,0,1,0,0
01DT5154RR62HP8D9PMKE9Q0RP,Prada,Metallic textured-leather pumps,Heel measures approximately 85mm/ 3.5 inches Rose gold textured-leather (Calf) Slip on Made in Italy,Shoes / Pumps / Mid Heel,https://www.net-a-porter.com/us/en/product/1077035/prada/metallic-textured-leather-pumps,"Fits true to size, take your normal size 
Italian sizing
Those with wide feet may wish to take the next half size up",0,0,0,0,0,0,0,0,1,1,0
01DT5154RR62HP8D9PMKE9Q0RP,Prada,Metallic textured-leather pumps,Heel measures approximately 85mm/ 3.5 inches Rose gold textured-leather (Calf) Slip on Made in Italy,Shoes / Pumps / Mid Heel,https://www.net-a-porter.com/us/en/product/1077035/prada/metallic-textured-leather-pumps,"Fits true to size, take your normal size 
Italian sizing
Those with wide feet may wish to take the next half size up",0,0,0,0,0,0,0,0,1,1,0
01DT514P25Z2H1MGXS7MY2H9WB,Cefinn,Riley pleated voile turtleneck blouse,"Black voile Button fastening at neck, zip fastening along back 60% triacetate, 40% polyester Machine wash Imported",Clothing / Tops / Blouses,https://www.net-a-porter.com/us/en/product/1162415/cefinn/riley-pleated-voile-turtleneck-blouse,"Fits true to size, take your normal size 
Designed for a slightly loose fit
Lightweight, slightly stretchy fabric
Model is 177cm/ 5’10” and is wearing a UK 8",1,1,1,0,1,0,0,0,0,0,0
